mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200323,Sydenham Station_East,331,Auburn Station_South,1309,38
train,20200323,Sydenham Station_East,331,Bankstown Square,2305,69
train,20200323,Sydenham Station_East,331,Bondi Junction Station,517,104
train,20200323,Sydenham Station_East,331,Campsie_Anzac Square,2508,138
train,20200323,Sydenham Station_East,331,Canterbury Station_North,897,41
train,20200323,Sydenham Station_East,331,Central Station,146,206
train,20200323,Sydenham Station_East,331,Edgecliff Station,539,36
train,20200323,Sydenham Station_East,331,Kingsgate Shopping Centre,171,72
train,20200323,Sydenham Station_East,331,Kogarah Station_East,2736,94
train,20200323,Sydenham Station_East,331,Lakemba Station_South,2535,53
train,20200323,Sydenham Station_East,331,Martin Place Station,77,105
train,20200323,Sydenham Station_East,331,Parramatta Station_North,1055,49
train,20200323,Sydenham Station_East,331,Redfern Station,215,65
train,20200323,Sydenham Station_East,331,Rockdale Station,2766,111
train,20200323,Sydenham Station_East,331,Sydenham Station_East,331,50
train,20200323,Sydenham Station_East,331,Sydney CBD_Sydney Town Hall,103,338
train,20200323,Sydenham Station_East,331,Sydney CBD_Wynyard Station_George St,57,134
train,20200323,Sydenham Station_East,331,Westfield_Hurstville,2606,158
train,20200323,Sydenham Station_East,331,Wolli Creek Station,2702,50
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,,,115
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Ashfield Station_North,902,135
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Auburn Station_South,1309,110
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Bankstown Square,2305,65
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Beaconsfield Industrial Area_Green Square Station,264,152
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Blacktown Station_North,4105,55
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Bondi Junction Station,517,39
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Burwood Station_South,896,81
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Cabramatta Station_East,3418,52
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Campbelltown Station_North,3213,86
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Campsie_Anzac Square,2508,108
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Canterbury Station_North,897,45
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Central Station,146,399
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Chatswood Station_West,1806,39
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Epping Station_East,1406,36
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Erskineville Station_West,255,36
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Fairfield Station_West,3456,54
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Glenfield Station_North,3277,67
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Granville Station_South,1224,42
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Holsworthy Army Base,3830,68
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,45
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Kingsgate Shopping Centre,171,40
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Kingsgrove Station_South,2731,42
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Kogarah Station_East,2736,43
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Lakemba Station_South,2535,49
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Leppington_Bringelly Rd and Eastwood Rd,3655,40
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Leumeah,3271,38
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Lidcombe_Joseph St and James St,1341,94
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Marrickville Station_South,310,39
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Mascot Station,411,222
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Merrylands Station_West,1277,49
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Minto Industrial Area_Northern End_Minto Station,3289,48
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Newtown Station_South,249,119
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Padstow Station_South,2360,49
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Parramatta Station_North,1055,115
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Petersham Station_South,321,36
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Redfern Station,215,120
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Revesby Station_South,2384,59
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Riverwood Station,2648,56
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Rockdale Station,2766,85
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,St James Station,107,300
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,St Peters Station_South,328,67
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Strathfield Station_North,969,144
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Circular Quay Station-Wharves,26,81
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Sydney Town Hall,103,340
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Wynyard Station_George St,57,173
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Sydney Domestic Airport,433,101
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Sydney International Airport,434,70
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Westfield_Hurstville,2606,126
train,20200323,Sydney CBD_Circular Quay Station-Wharves,26,Wolli Creek Station,2702,86
train,20200323,Sydney CBD_Sydney Town Hall,103,,,453
train,20200323,,,Sydney CBD_Sydney Town Hall,103,94
train,20200323,Sydney CBD_Sydney Town Hall,103,Allawah Station_North,2605,226
train,20200323,Sydney CBD_Sydney Town Hall,103,Arncliffe_Wollongong Rd and Kelsey St,2705,218
train,20200323,Sydney CBD_Sydney Town Hall,103,Artarmon Station_East,1808,257
train,20200323,Sydney CBD_Sydney Town Hall,103,Ashfield Station_North,902,724
train,20200323,Sydney CBD_Sydney Town Hall,103,Asquith_East,1609,46
train,20200323,Sydney CBD_Sydney Town Hall,103,Auburn Station_South,1309,665
train,20200323,Sydney CBD_Sydney Town Hall,103,Banksia Station_East,2763,132
train,20200323,Sydney CBD_Sydney Town Hall,103,Bankstown Square,2305,293
train,20200323,Sydney CBD_Sydney Town Hall,103,Beaconsfield Industrial Area_Green Square Station,264,202
train,20200323,Sydney CBD_Sydney Town Hall,103,Beecroft Station_East,1418,44
train,20200323,Sydney CBD_Sydney Town Hall,103,Belmore_All Saints Greek Orthodox Church,2507,120
train,20200323,Sydney CBD_Sydney Town Hall,103,Berala Station,1343,88
train,20200323,Sydney CBD_Sydney Town Hall,103,Berowra_Windybanks Interchange,1618,38
train,20200323,Sydney CBD_Sydney Town Hall,103,Beverly Hills Station_North,2620,73
train,20200323,Sydney CBD_Sydney Town Hall,103,Bexley North Station,2729,37
train,20200323,Sydney CBD_Sydney Town Hall,103,Birrong Station,2390,46
train,20200323,Sydney CBD_Sydney Town Hall,103,Blacktown Station_North,4105,431
train,20200323,Sydney CBD_Sydney Town Hall,103,Bondi Junction Station,517,1456
train,20200323,Sydney CBD_Sydney Town Hall,103,Burwood Station_South,896,833
train,20200323,Sydney CBD_Sydney Town Hall,103,Cabramatta Station_East,3418,255
train,20200323,Sydney CBD_Sydney Town Hall,103,Campbelltown Station_North,3213,118
train,20200323,Sydney CBD_Sydney Town Hall,103,Campsie_Anzac Square,2508,466
train,20200323,Sydney CBD_Sydney Town Hall,103,Canley Vale Station_West,3442,101
train,20200323,Sydney CBD_Sydney Town Hall,103,Canterbury Station_North,897,179
train,20200323,Sydney CBD_Sydney Town Hall,103,Caringbah Station,2904,91
train,20200323,Sydney CBD_Sydney Town Hall,103,Carlton Station_North,2725,269
train,20200323,Sydney CBD_Sydney Town Hall,103,Castle Hill Showground,4543,48
train,20200323,Sydney CBD_Sydney Town Hall,103,Castle Towers,4533,49
train,20200323,Sydney CBD_Sydney Town Hall,103,Central Station,146,665
train,20200323,Sydney CBD_Sydney Town Hall,103,Chatswood Station_West,1806,860
train,20200323,Sydney CBD_Sydney Town Hall,103,Cherrybook_Robert Road Park West,4574,55
train,20200323,Sydney CBD_Sydney Town Hall,103,Chester Hill Station_North,1203,37
train,20200323,Sydney CBD_Sydney Town Hall,103,Clyde Station_North,1222,39
train,20200323,Sydney CBD_Sydney Town Hall,103,Concord West Station_East,718,123
train,20200323,Sydney CBD_Sydney Town Hall,103,Cronulla Station and Ferry Wharf,2919,77
train,20200323,Sydney CBD_Sydney Town Hall,103,Croydon Station_South,921,148
train,20200323,Sydney CBD_Sydney Town Hall,103,Doonside Station_North,4134,107
train,20200323,Sydney CBD_Sydney Town Hall,103,Dulwich Hill Station_South,946,75
train,20200323,Sydney CBD_Sydney Town Hall,103,Eastwood Station,1506,271
train,20200323,Sydney CBD_Sydney Town Hall,103,Eden Park Shopping Centre,1548,55
train,20200323,Sydney CBD_Sydney Town Hall,103,Edgecliff Station,539,473
train,20200323,Sydney CBD_Sydney Town Hall,103,Edmonson Park,3865,57
train,20200323,Sydney CBD_Sydney Town Hall,103,Engadine Station,2807,63
train,20200323,Sydney CBD_Sydney Town Hall,103,Epping Station_East,1406,299
train,20200323,Sydney CBD_Sydney Town Hall,103,Erskineville Station_West,255,84
train,20200323,Sydney CBD_Sydney Town Hall,103,Fairfield Station_West,3456,207
train,20200323,Sydney CBD_Sydney Town Hall,103,Flemington Markets_Flemington Station,961,237
train,20200323,Sydney CBD_Sydney Town Hall,103,Glenfield Station_North,3277,120
train,20200323,Sydney CBD_Sydney Town Hall,103,Gordon Station_East,1703,286
train,20200323,Sydney CBD_Sydney Town Hall,103,Gosford Station_East,5334,73
train,20200323,Sydney CBD_Sydney Town Hall,103,Granville Station_South,1224,225
train,20200323,Sydney CBD_Sydney Town Hall,103,Guildford Station_West,1267,117
train,20200323,Sydney CBD_Sydney Town Hall,103,Gymea Station_South,2928,91
train,20200323,Sydney CBD_Sydney Town Hall,103,Holsworthy Army Base,3830,97
train,20200323,Sydney CBD_Sydney Town Hall,103,Homebush Station_North,963,175
train,20200323,Sydney CBD_Sydney Town Hall,103,Hurlstone Park_Edgeware School,928,49
train,20200323,Sydney CBD_Sydney Town Hall,103,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,66
train,20200323,Sydney CBD_Sydney Town Hall,103,Jannali Station_West,2840,141
train,20200323,Sydney CBD_Sydney Town Hall,103,Kellyville_Riley T-Way,4559,93
train,20200323,Sydney CBD_Sydney Town Hall,103,Killara Station_East,1705,73
train,20200323,Sydney CBD_Sydney Town Hall,103,Kingsgate Shopping Centre,171,805
train,20200323,Sydney CBD_Sydney Town Hall,103,Kingsgrove Station_South,2731,50
train,20200323,Sydney CBD_Sydney Town Hall,103,Kingswood Station_South,4951,57
train,20200323,Sydney CBD_Sydney Town Hall,103,Kirrawee Station,2854,84
train,20200323,Sydney CBD_Sydney Town Hall,103,Kogarah Station_East,2736,689
train,20200323,Sydney CBD_Sydney Town Hall,103,Lakemba Station_South,2535,193
train,20200323,Sydney CBD_Sydney Town Hall,103,Leppington_Bringelly Rd and Eastwood Rd,3655,39
train,20200323,Sydney CBD_Sydney Town Hall,103,Leumeah,3271,84
train,20200323,Sydney CBD_Sydney Town Hall,103,Lewisham Station_South,939,151
train,20200323,Sydney CBD_Sydney Town Hall,103,Lidcombe_Joseph St and James St,1341,678
train,20200323,Sydney CBD_Sydney Town Hall,103,Lindfield Station_West,1713,166
train,20200323,Sydney CBD_Sydney Town Hall,103,Liverpool Station_East,3848,161
train,20200323,Sydney CBD_Sydney Town Hall,103,Macarthur Station_North,3217,59
train,20200323,Sydney CBD_Sydney Town Hall,103,Macdonaldtown Station,225,63
train,20200323,Sydney CBD_Sydney Town Hall,103,Macquarie Centre,1539,160
train,20200323,Sydney CBD_Sydney Town Hall,103,Marrickville Station_South,310,225
train,20200323,Sydney CBD_Sydney Town Hall,103,Martin Place Station,77,132
train,20200323,Sydney CBD_Sydney Town Hall,103,Mascot Station,411,443
train,20200323,Sydney CBD_Sydney Town Hall,103,Meadowbank Station_East,1589,234
train,20200323,Sydney CBD_Sydney Town Hall,103,Merrylands Station_West,1277,208
train,20200323,Sydney CBD_Sydney Town Hall,103,Milsons Point Station_West and Ferry Wharf,1960,432
train,20200323,Sydney CBD_Sydney Town Hall,103,Minto Industrial Area_Northern End_Minto Station,3289,75
train,20200323,Sydney CBD_Sydney Town Hall,103,Mortdale Station_West,2614,212
train,20200323,Sydney CBD_Sydney Town Hall,103,Mount Druitt Station_South,4040,232
train,20200323,Sydney CBD_Sydney Town Hall,103,Narwee Station,2621,57
train,20200323,Sydney CBD_Sydney Town Hall,103,Newtown Station_South,249,483
train,20200323,Sydney CBD_Sydney Town Hall,103,North Ryde Station_South,1562,75
train,20200323,Sydney CBD_Sydney Town Hall,103,North Strathfield Station_West,719,183
train,20200323,Sydney CBD_Sydney Town Hall,103,North Sydney Station,1957,876
train,20200323,Sydney CBD_Sydney Town Hall,103,North Wollongong Station_East,5641,43
train,20200323,Sydney CBD_Sydney Town Hall,103,Oatley Station_West,2616,95
train,20200323,Sydney CBD_Sydney Town Hall,103,Padstow Station_South,2360,82
train,20200323,Sydney CBD_Sydney Town Hall,103,Panania Station_North,2370,50
train,20200323,Sydney CBD_Sydney Town Hall,103,Parramatta_High St and Raymond St,1065,65
train,20200323,Sydney CBD_Sydney Town Hall,103,Parramatta Station_North,1055,1138
train,20200323,Sydney CBD_Sydney Town Hall,103,Pendle Hill Station_North,1082,99
train,20200323,Sydney CBD_Sydney Town Hall,103,Pennant Hills Station_East,1417,52
train,20200323,Sydney CBD_Sydney Town Hall,103,Penrith Station Car Park,4977,185
train,20200323,Sydney CBD_Sydney Town Hall,103,Penshurst Station_South,2627,202
train,20200323,Sydney CBD_Sydney Town Hall,103,Petersham Station_South,321,142
train,20200323,Sydney CBD_Sydney Town Hall,103,Punchbowl Station,2543,107
train,20200323,Sydney CBD_Sydney Town Hall,103,Pymble Station_East,1721,76
train,20200323,Sydney CBD_Sydney Town Hall,103,Quakers Hill Station,3926,100
train,20200323,Sydney CBD_Sydney Town Hall,103,Redfern Station,215,597
train,20200323,Sydney CBD_Sydney Town Hall,103,Regents Park Station,1347,40
train,20200323,Sydney CBD_Sydney Town Hall,103,Revesby Station_South,2384,127
train,20200323,Sydney CBD_Sydney Town Hall,103,Rhodes Station_West,668,477
